CODIGO,,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-01-0202-46,,01-312,CIUDAD CAPITAL,ZONA 1,"INSTITUTO MIXTO "" MIGUEL DE CERVANTES """,10ª. CALLE 1-47,24593860,AMADO SALOMON FLORES PEREZ,CARLOS RENE ESCOBAR MONTENEGRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0204-46,,01-301,CIUDAD CAPITAL,ZONA 1,INSTITUTO NACIONAL DE BACHILLERATO ADSC. AL INCA,1A CALLE 2-64,22323114,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,INGRID MARIELA ESPINA ORELLANA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0205-46,,01-317,CIUDAD CAPITAL,ZONA 1,"INSTITUTO NORMAL CENTRAL PARA SEÑORITAS ""BELEN""",11 AVE. 12-20,22329609,MARIANO DOMINGO ESTRADA TELETOR,ELSA CORALIA LEÓN BARRIOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0206-46,,01-307,CIUDAD CAPITAL,ZONA 1,INSTITUTO NORMAL MIXTO RAFAEL AQUECHE,"9A CALLE 2-36,",22326422,NORMA ARACELY PALOMO FRANCO DE DIAZ,EVA ANGELINA RAMIREZ IXCAMPARIJ DE RAMÍREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0207-46,,01-307,CIUDAD CAPITAL,ZONA 1,INSTITUTO NORMAL MIXTO RAFAEL AQUECHE,9A CALLE 2-36,22533274,NORMA ARACELY PALOMO FRANCO DE DIAZ,FREDY AMILCAR CRUZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0208-46,,01-403,CIUDAD CAPITAL,ZONA 1,INSTITUTO NORMAL MIXTO NOCTURNO,9A AVE. 9-27,55696890,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,SANTOS PALMA CONTRERAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0210-46,,01-318,CIUDAD CAPITAL,ZONA 1,COLEGIO CATOLICO SAN PABLO,14 CALLE A 2-41,22305024,LESLIE AZUCENA MONZON TECUN,EDGAR VINICIO PALENCIA PACHECO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0212-46,,01-307,CIUDAD CAPITAL,ZONA 1,"COLEGIO SALESIANO ""DON BOSCO""",26 CALLE 2-46 GUATEMALA,22465117,NORMA ARACELY PALOMO FRANCO DE DIAZ,MANUEL VICENTE GUERRA DUARTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0218-46,,01-403,CIUDAD CAPITAL,ZONA 1,LICEO TECNOLOGICO GUATEMALA DE LA ASUNCION,3A. CALLE 7-64,54452951,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,ELUBIA ANAYTE SIGUENZA MONTERROSO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0220-46,,01-312,CIUDAD CAPITAL,ZONA 1,"LICEO "" FRANCES """,5A AVE. 9-80,22516728,AMADO SALOMON FLORES PEREZ,ANA MARIA ESTRADA RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0222-46,,01-317,CIUDAD CAPITAL,ZONA 1,"COLEGIO ""SANTA MONICA""",10A CALLE 11-41,22329121,MARIANO DOMINGO ESTRADA TELETOR,MARTHA MIRIELA LEMUS AROCHE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0223-46,,01-312,CIUDAD CAPITAL,ZONA 1,COLEGIO 'EL ROSARIO',15 CALLE 'A' 2-74,22320361,AMADO SALOMON FLORES PEREZ,TERESITA BEATRIZ HARANZEN QUINTEROS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0224-46,,01-312,CIUDAD CAPITAL,ZONA 1,INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO 'EUROPEO',11 CALLE 3-38,22325512,AMADO SALOMON FLORES PEREZ,---,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0225-46,,01-318,CIUDAD CAPITAL,ZONA 1,COLEGIO COMERCIAL GUATEMALTECO,10A CALLE 11-44,22534824,LESLIE AZUCENA MONZON TECUN,CHARLOTTE ANN AFRE PYATT,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0226-46,,01-317,CIUDAD CAPITAL,ZONA 1,COLEGIO BELGA GUATEMALTECO,9A CALLE 10-38,23148300,MARIANO DOMINGO ESTRADA TELETOR,MARÍA TERESA RIVERA CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0238-46,,01-110,CIUDAD CAPITAL,ZONA 1,INSTITUTO TECNOLÓGICO DE COMPUTACION I.T.C.,2A CALLE 11-65,22200060,ZUHILEM YESENIA ESTRADA ORTIZ,DULCE MARÍA CHINCHILLA GODOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0240-46,,01-312,CIUDAD CAPITAL,ZONA 1,INSTITUTO DE EDUCACION DIVERSIFICADA RAFAEL LANDIVAR,8A CALLE 2-46,22500132,AMADO SALOMON FLORES PEREZ,DORA BEATRIZ CASTILLO DE LA CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0243-46,,01-318,CIUDAD CAPITAL,ZONA 1,CENTRO EDUCACIONAL MIXTO PRIVADO KINGSTON,8A CALLE 12-46,22320683,LESLIE AZUCENA MONZON TECUN,PATRICIA LORENA LIDIA GIDI DAVID,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0247-46,,01-317,CIUDAD CAPITAL,ZONA 1,INSTITUTO PARTICULAR MIXTO JOSE MARTI,8A CALLE 12-41,22539053,MARIANO DOMINGO ESTRADA TELETOR,REGINA CORALIA GARCÍA CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0248-46,,01-312,CIUDAD CAPITAL,ZONA 1,COLEGIO EL CAMINO,10A CALLE 11-46,22511273,AMADO SALOMON FLORES PEREZ,ALAN JEFFREY BRENNER SANTIZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0249-46,,01-318,CIUDAD CAPITAL,ZONA 1,LICEO MONTESSORI,7A CALLE 12-51,22536087,LESLIE AZUCENA MONZON TECUN,KAREN DIANNÉ SIERRA PAREDES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0250-46,,99-001,CIUDAD CAPITAL,ZONA 1,COLEGIO MIXTO MONTSERRAT,15 AVE. 2-63,22530372,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0251-46,,01-301,CIUDAD CAPITAL,ZONA 1,LICEO MERCANTIL,12 AVE. 12-31,22384330,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,BRENDA SOFIA SOTO MIRANDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0254-46,,01-301,CIUDAD CAPITAL,ZONA 1,"COLEGIO MIXTO ""INDO LATINO""",4A AVE. 13-35,22380338,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,SONIA ESTELA RAMÍREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0261-46,,01-312,CIUDAD CAPITAL,ZONA 1,INSTITUTO DE EDUCACION DIVERSIFICADA 'RAFAEL LANDIVAR',8A CALLE 2-46,22500132,AMADO SALOMON FLORES PEREZ,DORA BEATRIZ CASTILLO DE LA CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0273-46,,01-401,CIUDAD CAPITAL,ZONA 1,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA HUMANIDADES,10A CALLE 2-37,22383960,IXMUCANE ALDANA VILLAVICENCIO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0281-46,,01-316,CIUDAD CAPITAL,ZONA 1,CENTRO CULTURAL DE LAS AMERICAS NO. 3,2A. AVENIDA 12-23,22321894,CARLOS HUMBERTO GONZALEZ DE LEON,BRENDA PAOLA GONZÁLEZ RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0309-46,,01-301,CIUDAD CAPITAL,ZONA 1,COLEGIO DE INNOVACIÓN TECNOLÓGICA EDUCATIVA (C.I.T.E.),13 CALLE 3-23,22510248,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,MYRNA GUDELIA BANTES GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0318-46,,01-317,CIUDAD CAPITAL,ZONA 1,LICEO HISPANOAMERICANO NO. 2,2A. CALLE 7-11,22205687,MARIANO DOMINGO ESTRADA TELETOR,MARÍA ISABEL POLANCO PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0323-46,,01-403,CIUDAD CAPITAL,ZONA 1,LICEO HISPANOAMERICANO NO. 2,2A. CALLE 7-11,22205687,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,MARÍA ISABEL POLANCO PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0339-46,,01-318,CIUDAD CAPITAL,ZONA 1,COLEGIO INTERNACIONAL CAMBRIDGE (CIS),"3A. AVENIDA ""A"" 3-28",57529460,LESLIE AZUCENA MONZON TECUN,MARÍA CRISTINA GEREDA ARÉVALO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0343-46,,01-403,CIUDAD CAPITAL,ZONA 1,CENTRO CULTURAL DE LAS AMERICAS NO. 3,2A. AVENIDA 12-23,22325526,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,HUGO VALDEMAR RIVAS MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0353-46,,01-307,CIUDAD CAPITAL,ZONA 1,LICEO TECNICO INTEGRAL SANTA TERESA DE JESUS,12 CALLE 10-37,22201454,NORMA ARACELY PALOMO FRANCO DE DIAZ,RITA CAROLINA TEJEDA MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0354-46,,01-307,CIUDAD CAPITAL,ZONA 1,LICEO TECNICO INTEGRAL SANTA TERESA DE JESUS,12 CALLE 10-37,22201454,NORMA ARACELY PALOMO FRANCO DE DIAZ,RITA CAROLINA TEJEDA MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0364-46,,01-106,CIUDAD CAPITAL,ZONA 1,CENTRO EDUCACIONAL MIXTO PRIVADO KINGSTON,8A. CALLE 12-46,22320683,CESAR ARNOLDO MARTINEZ GARCIA,PATRICIA LORENA LIDIA GIDI DAVID,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0366-46,,01-403,CIUDAD CAPITAL,ZONA 1,"INSTITUTO PARTICULAR MIXTO ""CIENCIA Y DESARROLLO""",10 CALLE 3-15,36117881,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,MYRIAM JEANNETTE CIFUENTES ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0368-46,,01-403,CIUDAD CAPITAL,ZONA 1,LICEO TECNOLÓGICO MAYA DE GUATEMALA,9 CALLE 3-72,22322025,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,EDGAR AROLDO ELÍAS GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0376-46,,01-403,CIUDAD CAPITAL,ZONA 1,LICEO TECNICO INTEGRAL SANTA TERESA DE JESUS,12 CALLE 10-37,22201454,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,SILVIA SUSANA SALAZAR SOTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0377-46,,01-403,CIUDAD CAPITAL,ZONA 1,LICEO TECNICO INTEGRAL SANTA TERESA DE JESUS,12 CALLE 10-37,22201454,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,SILVIA SUSANA SALAZAR SOTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0380-46,,01-312,CIUDAD CAPITAL,ZONA 1,CENTRO INTERCULTURAL DE COMPUTACION Y TURISMO C.I.C.T,11 CALLE 1-56,22326732,AMADO SALOMON FLORES PEREZ,MARIBEL ALEJANDRINA VALENZUELA GUZMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0388-46,,01-403,CIUDAD CAPITAL,ZONA 1,COLEGIO DE INNOVACIÓN TECNOLÓGICA EDUCATIVA (C.I.T.E.),13 CALLE 3-23,22510248,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,MYRNA GUDELIA BANTES GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0398-46,,01-403,CIUDAD CAPITAL,ZONA 1,COLEGIO TECNOLOGICO LA MISION,4A. AVENIDA 9-65,55336447,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,MARIO ADOLFO ROMERO REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0437-46,,01-312,CIUDAD CAPITAL,ZONA 1,LICEO MULTICULTURAL GUATEMALTECO,9A. CALLE 3-40,22383733,AMADO SALOMON FLORES PEREZ,JOSE RICARDO REYES MORA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0440-46,,01-403,CIUDAD CAPITAL,ZONA 1,LICEO MULTICULTURAL GUATEMALTECO,9A. CALLE 3-40,22383733,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,JOSE RICARDO REYES MORA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0441-46,,01-627,CIUDAD CAPITAL,ZONA 1,LICEO MULTICULTURAL GUATEMALTECO,9A. CALLE 3-40,22530315,ISAURA AMPARO RECINOS CARRILLO,JOSE RICARDO REYES MORA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0448-46,,01-312,CIUDAD CAPITAL,ZONA 1,INSTITUTO TECNOLOGICO MIXTO VOCACIONAL CENTROAMERICANO BILINGUE,12A CALLE A 2-18,22381338,AMADO SALOMON FLORES PEREZ,JULIO CASTELLANOS BOBADILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0451-46,,01-403,CIUDAD CAPITAL,ZONA 1,LICEO PROFESIONAL SANTANDER,2DA. AVENIDA 8-27,58166416,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,JORGE ABRAHAM CAMEY PRETZANCIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0456-46,,01-312,CIUDAD CAPITAL,ZONA 1,LICEO CULTURAL ESPAÑOL,4A. AVENIDA 3-56,30258550,AMADO SALOMON FLORES PEREZ,ELDER ALCIDES REGALADO LEMUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0458-46,,01-403,CIUDAD CAPITAL,ZONA 1,LICEO CULTURAL ESPAÑOL,4A. AVENIDA 3-56,22382723,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,ELDER ALCIDES REGALADO LEMUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0460-46,,01-627,CIUDAD CAPITAL,ZONA 1,LICEO CULTURAL ESPAÑOL,4A. AVENIDA 3-56,22382723,ISAURA AMPARO RECINOS CARRILLO,ELDER ALCIDES REGALADO LEMUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0462-46,,01-312,CIUDAD CAPITAL,ZONA 1,CENTRO TECNOLÓGICO ¨DA VINCI¨,10A. CALLE 9-52,22382038,AMADO SALOMON FLORES PEREZ,MARIA TERESA YON DE RENDON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0470-46,,01-627,CIUDAD CAPITAL,ZONA 1,CENTRO TECNOLÓGICO ¨DA VINCI¨,10A. CALLE 9-52,22382038,ISAURA AMPARO RECINOS CARRILLO,MARIA TERESA YON DE RENDON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN DE SEMANA,GUATEMALA NORTE
00-01-0479-46,,01-312,CIUDAD CAPITAL,ZONA 1,COLEGIO TECNICO PROGRESISTA -CETECPRO-,2A. AVENIDA 3-59,22512759,AMADO SALOMON FLORES PEREZ,IRMA AMPARO TOLEDO HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0482-46,,01-627,CIUDAD CAPITAL,ZONA 1,CENTRO EDUCATIVO MIXTO MONTENEVADO,3A AVENIDA 10-29,22381293,ISAURA AMPARO RECINOS CARRILLO,SILVIA MARLENI ALVARADO GUARDADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-0487-46,,01-315,CIUDAD CAPITAL,ZONA 1,COLEGIO MARTA NOVELLA,7A. AVENIDA 11-67,58771766,AURA MARINA GARRIDO MORALES,HERBERT ANGEL ALVAREZ CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0499-46,,01-312,CIUDAD CAPITAL,ZONA 1,"COLEGIO ""EL EMILIO""",2A. CALLE 6-77,22532080,AMADO SALOMON FLORES PEREZ,ANTONIO ROMAN LOPEZ ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0506-46,,01-312,CIUDAD CAPITAL,ZONA 1,CENTRO DE ESTUDIOS WINBRIDGE,8A. CALLE 2-40,22146400,AMADO SALOMON FLORES PEREZ,GILDA NOEMÍ SOSA HURTADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-0508-46,,01-403,CIUDAD CAPITAL,ZONA 1,INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION,6A. AVENIDA 18-23,22322912,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,MARCO ANTONIO CASTAÑEDA FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
